UserID,total_courses,total_spending,avg_spending,diversity_score,preferred_category,preferred_level,avg_course_rating,user_age,user_gender,Cluster,Segment
U01500,13,1002.27,77.09769230769231,9,0,0,3.012307692307693,15,1,1,Explorer Learners
U01501,1,119.04,119.04,1,6,2,2.75,23,1,0,Casual Learners
U01502,1,57.32,57.32,1,11,0,4.74,28,0,2,Budget Learners
U01503,1,276.37,276.37,1,4,0,2.72,30,0,3,Premium Specialists
U01504,1,472.28,472.28,1,9,1,4.74,31,1,3,Premium Specialists
U01505,3,0.0,0.0,3,2,1,4.2299999999999995,35,1,0,Casual Learners
U01506,15,1160.56,77.37066666666666,9,0,0,3.232,34,1,1,Explorer Learners
U01507,3,353.43,117.81,3,1,1,2.736666666666667,18,0,2,Budget Learners
U01508,1,0.0,0.0,1,2,1,4.94,34,1,0,Casual Learners
U01509,1,57.32,57.32,1,11,0,4.74,15,0,2,Budget Learners
U01510,2,0.0,0.0,2,3,1,2.075,16,0,2,Budget Learners
U01511,13,957.8900000000001,73.68384615384616,6,4,1,3.202307692307692,15,1,1,Explorer Learners
U01512,12,1597.8600000000001,133.155,8,2,0,2.6366666666666667,19,1,1,Explorer Learners
U01513,1,0.0,0.0,1,6,2,4.1,23,1,0,Casual Learners
U01514,1,0.0,0.0,1,0,1,3.64,25,1,0,Casual Learners
U01515,1,0.0,0.0,1,4,0,1.52,35,0,2,Budget Learners
U01516,1,0.0,0.0,1,4,0,2.61,19,1,0,Casual Learners
U01517,14,1184.67,84.61928571428572,10,0,0,2.8249999999999997,26,1,1,Explorer Learners
U01518,1,490.9,490.9,1,0,1,4.55,21,1,3,Premium Specialists
U01519,2,0.0,0.0,2,4,0,2.8150000000000004,16,1,0,Casual Learners
U01520,1,0.0,0.0,1,5,2,4.66,26,0,2,Budget Learners
U01521,1,327.99,327.99,1,10,1,1.51,34,0,3,Premium Specialists
U01522,14,461.27,32.94785714285714,8,5,0,2.8892857142857147,31,0,1,Explorer Learners
U01523,1,0.0,0.0,1,7,2,1.73,16,1,0,Casual Learners
U01524,1,0.0,0.0,1,5,1,4.44,30,0,2,Budget Learners
U01525,2,347.48999999999995,173.74499999999998,2,7,0,2.56,32,0,2,Budget Learners
U01526,12,1765.17,147.0975,9,10,1,3.315,20,1,1,Explorer Learners
U01527,1,37.89,37.89,1,11,0,1.3,29,0,2,Budget Learners
U01528,14,2194.62,156.75857142857143,10,1,1,3.25,16,1,1,Explorer Learners
U01529,3,0.0,0.0,3,2,0,3.616666666666667,19,0,2,Budget Learners
U01530,15,544.11,36.274,8,7,0,2.9426666666666668,16,1,1,Explorer Learners
U01531,14,623.0799999999999,44.505714285714284,8,4,1,3.4464285714285716,30,0,1,Explorer Learners
U01532,1,0.0,0.0,1,3,2,3.02,28,0,2,Budget Learners
U01533,3,111.18,37.06,3,4,1,3.9066666666666667,16,0,2,Budget Learners
U01534,1,0.0,0.0,1,2,1,4.94,28,1,0,Casual Learners
U01535,4,944.3,236.075,3,0,2,3.1025,20,1,3,Premium Specialists
U01536,12,1758.18,146.51500000000001,8,0,0,3.2183333333333337,33,0,1,Explorer Learners
U01537,3,887.79,295.93,3,0,2,3.623333333333333,27,0,3,Premium Specialists
U01538,1,415.51,415.51,1,0,2,3.11,27,0,3,Premium Specialists
U01539,1,0.0,0.0,1,7,2,4.73,24,0,2,Budget Learners
U01540,1,0.0,0.0,1,2,1,4.94,30,0,2,Budget Learners
U01541,4,684.17,171.0425,4,3,0,2.02,29,0,3,Premium Specialists
U01542,1,177.34,177.34,1,5,0,3.89,18,0,2,Budget Learners
U01543,16,1848.28,115.5175,10,6,2,3.141875,25,0,1,Explorer Learners
U01544,1,119.04,119.04,1,6,2,2.75,31,0,2,Budget Learners
U01545,1,0.0,0.0,1,11,1,2.2,15,0,2,Budget Learners
U01546,1,0.0,0.0,1,0,1,3.64,34,1,0,Casual Learners
U01547,2,0.0,0.0,2,4,0,1.665,17,1,0,Casual Learners
U01548,1,0.0,0.0,1,9,1,2.88,35,0,2,Budget Learners
U01549,1,0.0,0.0,1,5,1,2.14,34,0,2,Budget Learners
U01550,1,0.0,0.0,1,7,2,1.73,16,1,0,Casual Learners
U01551,1,0.0,0.0,1,8,0,2.98,16,1,0,Casual Learners
U01552,1,0.0,0.0,1,4,0,4.45,32,1,0,Casual Learners
U01553,15,631.0,42.06666666666667,10,3,0,2.920666666666667,27,1,1,Explorer Learners
U01554,4,0.0,0.0,4,2,1,3.46,20,1,0,Casual Learners
U01555,1,0.0,0.0,1,3,1,3.65,23,0,2,Budget Learners
U01556,2,0.0,0.0,2,6,0,4.445,23,0,2,Budget Learners
U01557,1,0.0,0.0,1,7,0,1.81,17,1,0,Casual Learners
U01558,1,57.32,57.32,1,11,0,4.74,32,1,0,Casual Learners
U01559,1,89.59,89.59,1,0,2,2.68,19,1,0,Casual Learners
U01560,1,0.0,0.0,1,3,2,3.6,24,1,0,Casual Learners
U01561,1,0.0,0.0,1,3,2,3.02,32,1,0,Casual Learners
U01562,1,0.0,0.0,1,5,1,2.14,18,0,2,Budget Learners
U01563,1,0.0,0.0,1,6,2,4.1,35,0,2,Budget Learners
U01564,1,346.71,346.71,1,10,0,1.23,28,0,3,Premium Specialists
U01565,1,212.39,212.39,1,5,0,3.15,32,1,0,Casual Learners
U01566,1,0.0,0.0,1,0,1,3.64,29,1,0,Casual Learners
U01567,1,0.0,0.0,1,5,1,2.14,22,1,0,Casual Learners
U01568,3,415.51,138.50333333333333,3,0,2,3.07,26,0,2,Budget Learners
U01569,1,0.0,0.0,1,8,0,2.01,35,1,0,Casual Learners
U01570,2,326.02,163.01,2,1,1,3.415,31,1,0,Casual Learners
U01571,2,0.0,0.0,2,2,0,1.9849999999999999,19,1,0,Casual Learners
U01572,1,53.86,53.86,1,6,1,2.47,29,0,2,Budget Learners
U01573,2,487.92,243.96,2,1,0,3.545,18,0,3,Premium Specialists
U01574,1,346.71,346.71,1,10,0,1.23,17,1,3,Premium Specialists
U01575,13,1289.19,99.16846153846154,7,2,1,3.3392307692307694,15,0,1,Explorer Learners
U01576,2,0.0,0.0,2,2,1,2.605,35,1,0,Casual Learners
U01577,1,0.0,0.0,1,4,0,1.52,30,1,0,Casual Learners
U01578,15,1408.0,93.86666666666666,10,0,2,2.884666666666667,26,1,1,Explorer Learners
U01579,1,0.0,0.0,1,6,0,1.59,31,1,0,Casual Learners
U01580,2,394.26,197.13,2,2,2,1.54,15,0,3,Premium Specialists
U01581,2,215.23000000000002,107.61500000000001,2,5,0,2.595,30,1,0,Casual Learners
U01582,1,0.0,0.0,1,8,2,4.11,16,1,0,Casual Learners
U01583,1,0.0,0.0,1,10,2,3.45,30,0,2,Budget Learners
U01584,1,0.0,0.0,1,5,1,4.44,32,1,0,Casual Learners
U01585,11,891.67,81.06090909090909,6,6,1,3.441818181818182,27,1,1,Explorer Learners
U01586,14,1193.63,85.25928571428572,9,7,1,3.0142857142857147,27,1,1,Explorer Learners
U01587,2,37.89,18.945,2,2,0,2.615,27,1,0,Casual Learners
U01588,1,0.0,0.0,1,10,2,3.45,32,1,0,Casual Learners
U01589,1,0.0,0.0,1,2,1,4.94,16,0,2,Budget Learners
U01590,1,0.0,0.0,1,10,1,4.68,33,1,0,Casual Learners
U01591,2,0.0,0.0,2,0,0,3.01,32,0,2,Budget Learners
U01592,4,0.0,0.0,4,2,1,2.295,33,1,0,Casual Learners
U01593,1,0.0,0.0,1,5,1,4.44,34,1,0,Casual Learners
U01594,1,37.89,37.89,1,11,0,1.3,35,1,0,Casual Learners
U01595,2,592.85,296.425,2,0,0,3.5,15,1,3,Premium Specialists
U01596,2,0.0,0.0,2,3,1,2.3899999999999997,22,1,0,Casual Learners
U01597,1,299.57,299.57,1,3,1,3.74,21,0,3,Premium Specialists
U01598,1,0.0,0.0,1,11,1,3.32,30,0,2,Budget Learners
U01599,1,0.0,0.0,1,8,0,2.98,29,0,2,Budget Learners
U01600,1,326.02,326.02,1,1,2,2.69,29,0,3,Premium Specialists
U01601,2,346.71,173.355,2,4,0,2.87,23,0,2,Budget Learners
U01602,13,871.4,67.03076923076922,10,0,1,3.276153846153846,31,0,1,Explorer Learners
U01603,2,89.59,44.795,2,0,0,2.1350000000000002,32,1,0,Casual Learners
U01604,1,0.0,0.0,1,10,2,3.45,31,0,2,Budget Learners
U01605,1,57.32,57.32,1,11,0,4.74,18,1,0,Casual Learners
U01606,1,346.71,346.71,1,10,0,1.23,17,0,3,Premium Specialists
U01607,1,89.59,89.59,1,0,2,2.68,25,1,0,Casual Learners
U01608,1,0.0,0.0,1,7,2,1.73,15,0,2,Budget Learners
U01609,1,0.0,0.0,1,11,1,2.2,15,1,0,Casual Learners
U01610,1,0.0,0.0,1,8,0,2.01,31,1,0,Casual Learners
U01611,1,0.0,0.0,1,8,0,2.01,27,1,0,Casual Learners
U01612,1,0.0,0.0,1,7,2,1.73,29,1,0,Casual Learners
U01613,1,0.0,0.0,1,2,1,4.94,25,1,0,Casual Learners
U01614,1,0.0,0.0,1,5,2,4.66,17,1,0,Casual Learners
U01615,1,0.0,0.0,1,7,0,1.81,29,1,0,Casual Learners
U01616,1,0.0,0.0,1,11,1,3.32,20,1,0,Casual Learners
U01617,1,0.0,0.0,1,9,1,1.28,21,1,0,Casual Learners
U01618,13,898.9499999999999,69.14999999999999,8,8,0,3.129230769230769,15,0,1,Explorer Learners
U01619,1,490.9,490.9,1,0,1,4.55,20,0,3,Premium Specialists
U01620,1,0.0,0.0,1,5,1,4.44,19,0,2,Budget Learners
U01621,2,0.0,0.0,2,1,0,1.905,16,0,2,Budget Learners
U01622,1,0.78,0.78,1,7,0,3.89,15,0,2,Budget Learners
U01623,1,0.0,0.0,1,5,1,2.14,23,1,0,Casual Learners
U01624,4,809.56,202.39,4,0,0,3.265,34,0,3,Premium Specialists
U01625,3,394.26,131.42,3,2,2,3.2099999999999995,33,0,2,Budget Learners
U01626,1,0.0,0.0,1,6,1,4.14,26,0,2,Budget Learners
U01627,13,732.86,56.37384615384615,9,2,1,2.856923076923077,23,0,1,Explorer Learners
U01628,14,1576.41,112.60071428571429,7,1,0,2.5435714285714286,26,1,1,Explorer Learners
U01629,1,53.86,53.86,1,6,1,2.47,28,0,2,Budget Learners
U01630,1,0.0,0.0,1,3,2,3.02,33,1,0,Casual Learners
U01631,2,394.26,197.13,2,2,0,1.435,18,0,3,Premium Specialists
U01632,1,0.0,0.0,1,2,2,3.93,21,1,0,Casual Learners
U01633,1,0.0,0.0,1,10,1,4.68,34,1,0,Casual Learners
U01634,1,0.0,0.0,1,3,2,3.02,35,1,0,Casual Learners
U01635,14,743.14,53.08142857142857,9,1,0,2.9021428571428567,18,0,1,Explorer Learners
U01636,1,0.0,0.0,1,4,0,4.45,19,1,0,Casual Learners
U01637,13,1567.34,120.56461538461538,9,5,1,3.713846153846154,30,1,1,Explorer Learners
U01638,1,0.0,0.0,1,11,1,2.2,26,1,0,Casual Learners
U01639,1,0.0,0.0,1,9,2,2.43,27,1,0,Casual Learners
U01640,1,0.0,0.0,1,8,2,4.72,23,0,2,Budget Learners
U01641,1,0.0,0.0,1,6,2,4.1,17,1,0,Casual Learners
U01642,1,0.0,0.0,1,3,1,3.65,26,1,0,Casual Learners
U01643,1,89.59,89.59,1,0,2,2.68,25,1,0,Casual Learners
U01644,3,487.92,162.64000000000001,2,1,0,3.526666666666667,23,1,0,Casual Learners
U01645,3,0.78,0.26,3,1,0,3.3333333333333335,19,1,0,Casual Learners
U01646,1,0.0,0.0,1,9,2,2.43,28,0,2,Budget Learners
U01647,13,1297.69,99.8223076923077,9,2,1,3.5084615384615385,17,0,1,Explorer Learners
U01648,4,118.46000000000001,29.615000000000002,3,7,0,2.4924999999999997,22,0,2,Budget Learners
U01649,13,2151.13,165.47153846153847,8,0,2,2.853846153846154,35,1,1,Explorer Learners
U01650,1,0.0,0.0,1,7,0,1.81,33,1,0,Casual Learners
U01651,1,212.39,212.39,1,5,0,3.15,25,0,2,Budget Learners
U01652,2,327.99,163.995,2,2,1,2.72,35,1,0,Casual Learners
U01653,1,0.0,0.0,1,4,0,2.61,21,0,2,Budget Learners
U01654,15,2711.54,180.76933333333332,9,1,0,3.1113333333333335,22,0,1,Explorer Learners
U01655,1,0.0,0.0,1,7,0,1.81,23,1,0,Casual Learners
U01656,12,918.87,76.5725,8,2,0,3.1283333333333334,27,1,1,Explorer Learners
U01657,1,0.0,0.0,1,3,1,3.65,22,0,2,Budget Learners
U01658,1,177.34,177.34,1,5,0,3.89,31,0,2,Budget Learners
U01659,3,540.38,180.12666666666667,2,10,1,3.1133333333333333,27,0,2,Budget Learners
U01660,2,95.21000000000001,47.605000000000004,1,11,0,3.02,25,0,2,Budget Learners
U01661,1,0.0,0.0,1,11,1,3.32,27,0,2,Budget Learners
U01662,15,2154.37,143.62466666666666,10,6,0,3.3066666666666666,28,1,1,Explorer Learners
U01663,2,0.0,0.0,2,8,1,3.0,28,0,2,Budget Learners
U01664,2,415.51,207.755,2,0,2,3.065,23,0,3,Premium Specialists
U01665,4,0.0,0.0,3,3,1,3.9575,34,0,2,Budget Learners
U01666,14,589.19,42.085,9,4,0,2.785,28,0,1,Explorer Learners
U01667,1,0.0,0.0,1,6,0,1.59,23,0,2,Budget Learners
U01668,1,0.0,0.0,1,7,1,1.13,27,0,2,Budget Learners
U01669,2,53.86,26.93,2,6,1,3.575,30,0,2,Budget Learners
U01670,1,0.0,0.0,1,11,1,3.32,19,1,0,Casual Learners
U01671,15,839.93,55.99533333333333,10,6,1,2.9560000000000004,25,1,1,Explorer Learners
U01672,1,0.0,0.0,1,4,1,4.51,15,1,0,Casual Learners
U01673,1,0.0,0.0,1,7,2,1.73,16,1,0,Casual Learners
U01674,14,1224.07,87.43357142857143,9,2,1,2.9164285714285714,27,0,1,Explorer Learners
U01675,1,394.26,394.26,1,2,2,1.35,17,1,3,Premium Specialists
U01676,1,0.0,0.0,1,8,0,4.79,22,1,0,Casual Learners
U01677,2,0.0,0.0,2,1,0,2.88,22,1,0,Casual Learners
U01678,1,0.0,0.0,1,7,2,4.73,31,0,2,Budget Learners
U01679,1,0.0,0.0,1,4,0,4.45,16,0,2,Budget Learners
U01680,1,0.0,0.0,1,1,0,2.0,30,1,0,Casual Learners
U01681,1,0.0,0.0,1,10,2,3.45,33,1,0,Casual Learners
U01682,2,0.0,0.0,2,5,1,3.99,21,1,0,Casual Learners
U01683,1,326.02,326.02,1,1,2,2.69,19,0,3,Premium Specialists
U01684,2,0.0,0.0,2,2,0,1.9849999999999999,26,0,2,Budget Learners
U01685,1,0.0,0.0,1,7,2,1.73,26,0,2,Budget Learners
U01686,1,0.0,0.0,1,8,0,2.01,32,1,0,Casual Learners
U01687,2,0.0,0.0,1,8,0,3.885,23,0,2,Budget Learners
U01688,2,0.0,0.0,2,8,0,3.15,28,0,2,Budget Learners
U01689,1,0.0,0.0,1,11,1,3.32,30,0,2,Budget Learners
U01690,4,0.0,0.0,4,0,1,4.3075,27,1,0,Casual Learners
U01691,1,37.89,37.89,1,11,0,1.3,22,1,0,Casual Learners
U01692,12,1372.26,114.355,10,0,0,3.330833333333333,26,1,1,Explorer Learners
U01693,2,276.37,138.185,2,4,0,2.6950000000000003,21,1,0,Casual Learners
U01694,1,342.61,342.61,1,10,2,4.84,35,1,3,Premium Specialists
U01695,13,1458.16,112.16615384615385,9,4,0,3.06923076923077,32,1,1,Explorer Learners
U01696,2,327.99,163.995,2,5,1,3.085,31,0,2,Budget Learners
U01697,1,0.0,0.0,1,5,1,2.14,35,1,0,Casual Learners
U01698,1,0.0,0.0,1,7,1,1.13,28,0,2,Budget Learners
U01699,1,0.0,0.0,1,6,2,4.1,23,0,2,Budget Learners
U01700,1,326.02,326.02,1,1,2,2.69,25,0,3,Premium Specialists
U01701,1,117.68,117.68,1,3,0,2.57,22,1,0,Casual Learners
U01702,14,957.02,68.35857142857142,8,1,1,3.3164285714285713,21,0,1,Explorer Learners
U01703,3,487.92,162.64000000000001,3,1,0,3.516666666666667,21,1,0,Casual Learners
U01704,2,89.59,44.795,2,0,1,3.8100000000000005,30,0,2,Budget Learners
U01705,1,472.28,472.28,1,9,1,4.74,28,1,3,Premium Specialists
U01706,1,0.0,0.0,1,9,1,3.85,17,0,2,Budget Learners
U01707,3,119.04,39.68,3,2,0,4.16,32,1,0,Casual Learners
U01708,14,1615.22,115.37285714285714,9,6,2,2.6457142857142855,22,1,1,Explorer Learners
U01709,1,0.0,0.0,1,5,1,2.14,35,0,2,Budget Learners
U01710,1,394.26,394.26,1,2,2,1.35,32,1,3,Premium Specialists
U01711,1,53.86,53.86,1,6,1,2.47,15,0,2,Budget Learners
U01712,1,0.0,0.0,1,6,0,1.59,30,1,0,Casual Learners
U01713,4,451.58,112.895,4,2,0,2.7,15,1,0,Casual Learners
U01714,1,0.0,0.0,1,3,2,3.02,24,0,2,Budget Learners
U01715,1,0.0,0.0,1,4,1,4.51,27,1,0,Casual Learners
U01716,1,57.32,57.32,1,11,0,4.74,22,0,2,Budget Learners
U01717,1,299.57,299.57,1,3,1,3.74,20,1,3,Premium Specialists
U01718,1,0.0,0.0,1,4,0,1.52,23,1,0,Casual Learners
U01719,1,119.04,119.04,1,6,2,2.75,32,0,2,Budget Learners
U01720,15,1655.97,110.398,8,3,1,3.2853333333333334,21,0,1,Explorer Learners
U01721,10,810.29,81.029,7,11,0,3.357,15,0,1,Explorer Learners
U01722,1,0.0,0.0,1,7,0,1.81,30,0,2,Budget Learners
U01723,1,0.0,0.0,1,4,0,1.52,32,0,2,Budget Learners
U01724,16,1227.77,76.735625,10,4,0,3.0875,17,1,1,Explorer Learners
U01725,2,0.0,0.0,2,4,0,1.325,33,1,0,Casual Learners
U01726,13,1008.6800000000001,77.59076923076924,9,4,0,3.0107692307692306,32,0,1,Explorer Learners
U01727,1,0.0,0.0,1,2,2,3.93,15,0,2,Budget Learners
U01728,2,0.0,0.0,2,4,0,3.745,33,0,2,Budget Learners
U01729,15,2400.05,160.00333333333336,10,10,0,2.896666666666667,29,0,1,Explorer Learners
U01730,1,0.0,0.0,1,4,0,2.61,27,0,2,Budget Learners
U01731,1,0.0,0.0,1,6,2,4.1,28,1,0,Casual Learners
U01732,2,0.0,0.0,2,4,0,4.585,17,0,2,Budget Learners
U01733,4,575.94,143.985,4,3,2,3.085,20,0,2,Budget Learners
U01734,3,445.06,148.35333333333332,3,1,2,2.32,29,1,3,Premium Specialists
U01735,1,57.32,57.32,1,11,0,4.74,29,1,0,Casual Learners
U01736,1,0.0,0.0,1,3,2,3.6,17,1,0,Casual Learners
U01737,1,0.0,0.0,1,9,1,1.28,23,1,0,Casual Learners
U01738,1,0.0,0.0,1,4,0,4.45,16,0,2,Budget Learners
U01739,1,0.0,0.0,1,8,0,2.98,19,1,0,Casual Learners
U01740,1,0.0,0.0,1,8,0,2.98,20,1,0,Casual Learners
U01741,2,0.0,0.0,2,3,1,2.95,30,1,0,Casual Learners
U01742,2,0.0,0.0,1,6,1,4.119999999999999,30,0,2,Budget Learners
U01743,1,0.0,0.0,1,7,0,1.81,15,1,0,Casual Learners
U01744,4,665.26,166.315,4,1,0,3.9625,22,1,0,Casual Learners
U01745,13,1622.6399999999999,124.81846153846153,7,3,1,3.2546153846153847,21,0,1,Explorer Learners
U01746,14,1607.25,114.80357142857143,8,5,1,3.3685714285714283,24,1,1,Explorer Learners
U01747,4,177.34,44.335,4,5,2,3.6925,19,0,2,Budget Learners
U01748,1,394.26,394.26,1,2,2,1.35,22,1,3,Premium Specialists
U01749,1,276.37,276.37,1,4,0,2.72,31,0,3,Premium Specialists
U01750,4,627.6600000000001,156.91500000000002,4,1,1,3.435,24,1,3,Premium Specialists
U01751,1,0.78,0.78,1,7,0,3.89,25,0,2,Budget Learners
U01752,4,301.98,75.495,4,0,0,2.8,34,0,2,Budget Learners
U01753,1,0.0,0.0,1,1,0,2.0,17,0,2,Budget Learners
U01754,1,0.0,0.0,1,0,1,3.64,22,1,0,Casual Learners
U01755,1,285.05,285.05,1,1,1,1.96,26,0,3,Premium Specialists
U01756,2,0.0,0.0,2,7,1,1.505,21,1,0,Casual Learners
U01757,1,0.0,0.0,1,9,1,2.88,26,0,2,Budget Learners
U01758,1,326.02,326.02,1,1,2,2.69,16,0,3,Premium Specialists
U01759,1,276.37,276.37,1,4,0,2.72,21,1,3,Premium Specialists
U01760,1,490.9,490.9,1,0,1,4.55,19,1,3,Premium Specialists
U01761,2,0.0,0.0,2,1,0,2.44,31,1,0,Casual Learners
U01762,15,1427.04,95.136,11,8,0,3.624666666666667,33,1,1,Explorer Learners
U01763,1,248.1,248.1,1,0,1,1.2,24,1,3,Premium Specialists
U01764,2,285.05,142.525,2,1,1,3.2,30,1,0,Casual Learners
U01765,1,0.0,0.0,1,8,0,2.01,24,0,2,Budget Learners
U01766,3,623.0799999999999,207.6933333333333,3,2,0,2.9633333333333334,33,0,3,Premium Specialists
U01767,1,0.0,0.0,1,5,1,4.44,15,0,2,Budget Learners
U01768,2,0.0,0.0,2,2,0,4.19,26,0,2,Budget Learners
U01769,4,53.86,13.465,4,5,1,3.1875,15,1,0,Casual Learners
U01770,2,0.0,0.0,2,2,0,4.695,22,0,2,Budget Learners
U01771,3,347.48999999999995,115.82999999999998,3,4,0,2.2133333333333334,21,1,0,Casual Learners
U01772,1,0.0,0.0,1,8,0,2.01,32,0,2,Budget Learners
U01773,16,2596.54,162.28375,8,0,1,3.124375,17,1,1,Explorer Learners
U01774,1,0.0,0.0,1,2,1,4.94,17,1,0,Casual Learners
U01775,2,0.0,0.0,2,4,0,3.0999999999999996,31,0,2,Budget Learners
U01776,2,0.0,0.0,2,1,0,2.645,30,0,2,Budget Learners
U01777,1,0.0,0.0,1,11,1,2.2,27,1,0,Casual Learners
U01778,2,0.0,0.0,2,3,1,4.055,24,0,2,Budget Learners
U01779,1,0.0,0.0,1,8,2,4.72,31,1,0,Casual Learners
U01780,1,346.71,346.71,1,10,0,1.23,27,1,3,Premium Specialists
U01781,1,0.0,0.0,1,10,2,3.45,30,1,0,Casual Learners
U01782,1,0.0,0.0,1,9,1,3.85,17,0,2,Budget Learners
U01783,3,57.32,19.106666666666666,3,1,0,3.78,28,1,0,Casual Learners
U01784,1,119.04,119.04,1,6,2,2.75,32,0,2,Budget Learners
U01785,1,0.0,0.0,1,7,2,4.73,34,0,2,Budget Learners
U01786,13,1539.78,118.44461538461539,8,6,0,3.1830769230769227,25,0,1,Explorer Learners
U01787,2,266.93,133.465,2,0,0,3.285,30,0,2,Budget Learners
U01788,2,89.59,44.795,2,0,0,3.7350000000000003,15,1,0,Casual Learners
U01789,15,1442.1299999999999,96.142,8,3,1,3.234,33,0,1,Explorer Learners
U01790,1,299.57,299.57,1,3,1,3.74,25,1,3,Premium Specialists
U01791,2,53.86,26.93,2,6,0,3.63,31,0,2,Budget Learners
U01792,1,53.86,53.86,1,6,1,2.47,15,1,0,Casual Learners
U01793,1,0.0,0.0,1,2,2,3.93,30,1,0,Casual Learners
U01794,1,0.0,0.0,1,1,0,2.0,26,1,0,Casual Learners
U01795,13,1145.56,88.11999999999999,9,0,0,2.9646153846153847,15,0,1,Explorer Learners
U01796,1,0.0,0.0,1,11,0,2.67,15,1,0,Casual Learners
U01797,1,490.9,490.9,1,0,1,4.55,33,1,3,Premium Specialists
U01798,1,487.92,487.92,1,1,0,3.64,18,1,3,Premium Specialists
U01799,1,0.0,0.0,1,1,0,3.15,33,0,2,Budget Learners
U01800,2,248.1,124.05,2,0,1,2.4,25,0,2,Budget Learners
U01801,1,394.26,394.26,1,2,2,1.35,20,1,3,Premium Specialists
U01802,1,276.37,276.37,1,4,0,2.72,15,0,3,Premium Specialists
U01803,3,342.61,114.20333333333333,3,9,1,3.6799999999999997,27,0,2,Budget Learners
U01804,2,0.0,0.0,2,5,0,3.71,20,0,2,Budget Learners
U01805,15,431.96000000000004,28.797333333333334,9,2,1,2.834,21,1,1,Explorer Learners
U01806,1,0.0,0.0,1,6,1,4.14,26,1,0,Casual Learners
U01807,2,490.9,245.45,2,0,0,3.7649999999999997,31,1,3,Premium Specialists
U01808,3,684.67,228.22333333333333,2,5,0,4.183333333333334,15,1,3,Premium Specialists
U01809,13,1427.78,109.82923076923076,8,2,1,3.3169230769230773,24,0,1,Explorer Learners
U01810,15,2242.06,149.47066666666666,8,1,0,2.9113333333333333,15,0,1,Explorer Learners
U01811,1,0.0,0.0,1,6,0,1.59,28,0,2,Budget Learners
U01812,15,798.53,53.23533333333333,10,3,0,2.9353333333333333,17,1,1,Explorer Learners
U01813,1,0.0,0.0,1,3,1,3.65,24,0,2,Budget Learners
U01814,3,472.28,157.42666666666665,3,7,0,2.8266666666666667,17,0,2,Budget Learners
U01815,1,0.0,0.0,1,4,1,4.51,30,1,0,Casual Learners
U01816,2,0.0,0.0,2,3,1,2.895,21,1,0,Casual Learners
U01817,1,0.0,0.0,1,1,0,2.0,33,1,0,Casual Learners
U01818,2,53.86,26.93,2,6,1,3.5949999999999998,15,1,0,Casual Learners
U01819,1,0.0,0.0,1,8,0,4.79,17,1,0,Casual Learners
U01820,15,2407.56,160.504,11,1,0,2.8746666666666667,24,1,1,Explorer Learners
U01821,1,0.0,0.0,1,1,0,3.15,22,1,0,Casual Learners
U01822,15,447.03000000000003,29.802000000000003,9,6,0,2.9059999999999997,22,1,1,Explorer Learners
U01823,1,0.0,0.0,1,6,0,1.59,22,1,0,Casual Learners
U01824,1,327.99,327.99,1,10,1,1.51,20,1,3,Premium Specialists
U01825,14,758.12,54.151428571428575,9,7,2,3.143571428571429,25,1,1,Explorer Learners
U01826,1,0.0,0.0,1,5,1,2.14,17,1,0,Casual Learners
U01827,1,0.0,0.0,1,4,0,4.45,28,1,0,Casual Learners
U01828,1,177.34,177.34,1,5,0,3.89,21,1,0,Casual Learners
U01829,2,0.0,0.0,2,2,2,3.005,27,1,0,Casual Learners
U01830,1,37.89,37.89,1,11,0,1.3,15,1,0,Casual Learners
U01831,1,472.28,472.28,1,9,1,4.74,34,0,3,Premium Specialists
U01832,1,0.0,0.0,1,9,1,2.88,24,1,0,Casual Learners
U01833,2,487.92,243.96,2,1,0,4.215,16,1,3,Premium Specialists
U01834,1,0.0,0.0,1,7,2,1.73,33,0,2,Budget Learners
U01835,2,0.0,0.0,1,8,0,4.755,27,1,0,Casual Learners
U01836,1,299.57,299.57,1,3,1,3.74,32,0,3,Premium Specialists
U01837,1,326.02,326.02,1,1,2,2.69,24,0,3,Premium Specialists
U01838,2,0.0,0.0,2,2,2,4.015,24,1,0,Casual Learners
U01839,1,0.0,0.0,1,3,2,3.6,22,0,2,Budget Learners
U01840,14,460.83000000000004,32.916428571428575,10,7,1,3.3735714285714287,35,0,1,Explorer Learners
U01841,1,0.0,0.0,1,2,2,1.91,18,0,2,Budget Learners
U01842,13,1169.28,89.94461538461539,9,0,1,3.1123076923076924,33,0,1,Explorer Learners
U01843,1,0.0,0.0,1,11,0,2.67,19,0,2,Budget Learners
U01844,1,0.0,0.0,1,3,2,3.02,18,0,2,Budget Learners
U01845,1,0.0,0.0,1,4,0,4.45,17,0,2,Budget Learners
U01846,2,117.68,58.84,2,2,0,3.755,21,0,2,Budget Learners
U01847,1,0.0,0.0,1,2,2,1.91,18,0,2,Budget Learners
U01848,1,0.0,0.0,1,1,0,3.15,30,0,2,Budget Learners
U01849,1,0.0,0.0,1,10,2,3.45,23,1,0,Casual Learners
U01850,3,418.61,139.53666666666666,2,3,2,3.3633333333333333,29,0,2,Budget Learners
U01851,4,668.63,167.1575,3,1,2,3.1375,20,1,3,Premium Specialists
U01852,4,513.3,128.325,4,2,2,2.9425,19,0,2,Budget Learners
U01853,1,89.59,89.59,1,0,2,2.68,31,1,0,Casual Learners
